stream_title,stream_url,stream_status,stream_type,is_rewind,category,poi,poi_detail,provider,provider_url,address,latitude,longitude,last_updated
英彦山神宮(参道),http://hikosan.aa4.netvolante.jp:1210/view/view.shtml?id=75290&imagepath=%2Fmjpg%2Fvideo.mjpg&size=1,TRUE,image,FALSE,観光,英彦山神宮(参道),,英彦山神宮,https://hikosanjingu.or.jp/camera/,福岡県田川郡添田町英彦山1,33.571816,130.854088,2024-04-13 19:43:42
英彦山神宮(授与所),http://hikosan.aa4.netvolante.jp:81/view/view.shtml?id=34134&imagepath=%2Fmjpg%2Fvideo.mjpg&size=1,TRUE,image,FALSE,観光,英彦山神宮(授与所),,英彦山神宮,https://hikosanjingu.or.jp/camera/,福岡県田川郡添田町英彦山1,33.571816,130.854088,2024-04-13 19:44:21
英彦山神宮(社務所),http://hikosan.aa4.netvolante.jp:82/#view,TRUE,image,FALSE,観光,英彦山神宮,,英彦山神宮,https://hikosanjingu.or.jp/camera/,福岡県田川郡添田町英彦山1,33.571816,130.854088,2024-04-13 19:45:02
えひめの道ライブカメラ(（国）319号（四国中央市新宮町馬立）),https://www.pref.ehime.jp/dkanri/details.html?1_15,TRUE,image,FALSE,道路,（国）319号（四国中央市新宮町馬立）,,えひめの道ライブカメラ,https://www.pref.ehime.jp/dkanri/index.html,愛媛県四国中央市新宮町馬立1144,33.841646,132.766103,2024-04-13 20:43:06
えひめの道ライブカメラ(法皇トンネル（金砂町平野山側）),https://www.pref.ehime.jp/dkanri/details.html?1_13,TRUE,image,FALSE,道路,法皇トンネル（金砂町平野山側）,,えひめの道ライブカメラ,https://www.pref.ehime.jp/dkanri/index.html,愛媛県四国中央市金砂町平野山232,33.841646,132.766103,2024-04-13 21:02:17
えひめの道ライブカメラ(（主）高知伊予三島線（富郷町津根山）),https://www.pref.ehime.jp/dkanri/details.html?1_41,TRUE,image,FALSE,道路,高知伊予三島線（富郷町津根山）,,えひめの道ライブカメラ,https://www.pref.ehime.jp/dkanri/index.html,愛媛県四国中央市,33.841646,132.766103,2024-04-13 19:58:41
えひめの道ライブカメラ(壬生川新居浜野田線JRアンダー南側),https://www.pref.ehime.jp/dkanri/details.html?1_18,TRUE,image,FALSE,道路,壬生川新居浜野田線JRアンダー南側,,えひめの道ライブカメラ,https://www.pref.ehime.jp/dkanri/index.html,愛媛県新居浜市坂井町3丁目甲3456-1,33.841646,132.766103,2024-04-13 20:00:15
えひめの道ライブカメラ(壬生川新居浜野田線JRアンダー北側),https://www.pref.ehime.jp/dkanri/details.html?1_17,TRUE,image,FALSE,道路,壬生川新居浜野田線JRアンダー北側,,えひめの道ライブカメラ,https://www.pref.ehime.jp/dkanri/index.html,愛媛県新居浜市坂井町3丁目甲3456-1,33.841646,132.766103,2024-04-13 20:01:36
えひめの道ライブカメラ(寒風山トンネル（西条市側）),https://www.pref.ehime.jp/dkanri/details.html?2_19,TRUE,image,FALSE,道路,寒風山トンネル（西条市側）,,えひめの道ライブカメラ,https://www.pref.ehime.jp/dkanri/index.html,愛媛県西条市藤之石己 国道194号,33.841646,132.766103,2024-04-13 20:03:10
えひめの道ライブカメラ(新居浜別子山線（新居浜市大永山),https://www.pref.ehime.jp/dkanri/details.html?2_14,TRUE,image,FALSE,道路,新居浜別子山線（新居浜市大永山,,えひめの道ライブカメラ,https://www.pref.ehime.jp/dkanri/index.html,愛媛県新居浜市,33.841646,132.766103,2024-04-13 20:05:08
えひめの道ライブカメラ(壬生川新居浜野田線（新居浜市一宮）),https://www.pref.ehime.jp/dkanri/details.html?2_40,TRUE,image,FALSE,道路,壬生川新居浜野田線（新居浜市一宮）,,えひめの道ライブカメラ,https://www.pref.ehime.jp/dkanri/index.html,愛媛県新居浜市宮西町4-46,33.841646,132.766103,2024-04-13 20:07:32
えひめの道ライブカメラ(新居浜角野線JRアンダー南側),https://www.pref.ehime.jp/dkanri/details.html?2_21,TRUE,image,FALSE,道路,新居浜角野線JRアンダー南側,,えひめの道ライブカメラ,https://www.pref.ehime.jp/dkanri/index.html,愛媛県新居浜市坂井町2丁目3,33.841646,132.766103,2024-04-13 20:19:00
えひめの道ライブカメラ(新居浜角野線JRアンダー北側),https://www.pref.ehime.jp/dkanri/details.html?2_20,TRUE,image,FALSE,道路,新居浜角野線JRアンダー北側,,えひめの道ライブカメラ,https://www.pref.ehime.jp/dkanri/index.html,愛媛県新居浜市坂井町3丁目8-61,33.841646,132.766103,2024-04-13 20:20:43
えひめの道ライブカメラ(西条久万線（西条市西之川）),https://www.pref.ehime.jp/dkanri/details.html?2_42,TRUE,image,FALSE,道路,西条久万線（西条市西之川）,,えひめの道ライブカメラ,https://www.pref.ehime.jp/dkanri/index.html,愛媛県西条市,33.841646,132.766103,2024-04-13 20:22:41
えひめの道ライブカメラ(西条港線JRアンダー南側),https://www.pref.ehime.jp/dkanri/details.html?2_23,TRUE,image,FALSE,道路,西条港線JRアンダー南側,,えひめの道ライブカメラ,https://www.pref.ehime.jp/dkanri/index.html,愛媛県西条市大町1412-2,33.841646,132.766103,2024-04-13 20:24:56
えひめの道ライブカメラ(西条港線JRアンダー北側),https://www.pref.ehime.jp/dkanri/details.html?2_22,TRUE,image,FALSE,道路,西条港線JRアンダー北側,,えひめの道ライブカメラ,https://www.pref.ehime.jp/dkanri/index.html,愛媛県西条市神拝甲121,33.841646,132.766103,2024-04-13 20:25:56
えひめの道ライブカメラ(水ヶ峠トンネル(今治市側)),https://www.pref.ehime.jp/dkanri/details.html?3_2,TRUE,image,FALSE,道路,水ヶ峠トンネル(今治市側),,えひめの道ライブカメラ,https://www.pref.ehime.jp/dkanri/index.html,愛媛県松山市 国道317号線,33.839157,132.765556,2024-04-13 20:27:19
えひめの道ライブカメラ(（国）494号（東温市河之内）),https://www.pref.ehime.jp/dkanri/details.html?4_46,TRUE,image,FALSE,道路,"（国）494号（東温市河之内）
",,えひめの道ライブカメラ,https://www.pref.ehime.jp/dkanri/index.html,愛媛県東温市河之内,33.841646,132.766103,2024-04-13 20:29:15
えひめの道ライブカメラ(水ヶ峠トンネル(松山市側)),https://www.pref.ehime.jp/dkanri/details.html?4_1,TRUE,image,FALSE,道路,水ヶ峠トンネル(松山市側),,えひめの道ライブカメラ,https://www.pref.ehime.jp/dkanri/index.html,愛媛県松山市 国道317号線,33.839157,132.765556,2024-04-13 20:30:11
えひめの道ライブカメラ(（国）440号（松山市久谷町）),https://www.pref.ehime.jp/dkanri/details.html?4_24,TRUE,image,FALSE,道路,（国）440号（松山市久谷町）,,えひめの道ライブカメラ,https://www.pref.ehime.jp/dkanri/index.html,愛媛県松山市 国道317号線,33.839157,132.765556,2024-04-13 20:31:49
えひめの道ライブカメラ(（一）湯山北条線JRアンダー東側),https://www.pref.ehime.jp/dkanri/details.html?4_26,TRUE,image,FALSE,道路,（一）湯山北条線JRアンダー東側,,えひめの道ライブカメラ,https://www.pref.ehime.jp/dkanri/index.html,愛媛県松山市鹿峰163-1,33.839157,132.765556,2024-04-13 20:33:58
えひめの道ライブカメラ(（一）湯山北条線JRアンダー西側),https://www.pref.ehime.jp/dkanri/details.html?4_25,TRUE,image,FALSE,道路,（一）湯山北条線JRアンダー西側,,えひめの道ライブカメラ,https://www.pref.ehime.jp/dkanri/index.html,愛媛県松山市鹿峰213,33.839157,132.765556,2024-04-13 20:35:45
えひめの道ライブカメラ(（国）379号（伊予郡砥部町玉谷）),https://www.pref.ehime.jp/dkanri/details.html?4_12,TRUE,image,FALSE,道路,（国）379号（伊予郡砥部町玉谷）,,えひめの道ライブカメラ,https://www.pref.ehime.jp/dkanri/index.html,愛媛県伊予郡砥部町,33.841646,132.766103,2024-04-13 20:38:27
えひめの道ライブカメラ(峠御堂隧道（久万高原町側）),https://www.pref.ehime.jp/dkanri/details.html?5_38,TRUE,image,FALSE,道路,峠御堂隧道（久万高原町側）,,えひめの道ライブカメラ,https://www.pref.ehime.jp/dkanri/index.html,愛媛県上浮穴郡久万高原町菅生,33.841646,132.766103,2024-04-13 20:43:36
えひめの道ライブカメラ(真弓トンネル（内子町側),https://www.pref.ehime.jp/dkanri/details.html?6_39,TRUE,image,FALSE,道路,真弓トンネル（内子町側),,えひめの道ライブカメラ,https://www.pref.ehime.jp/dkanri/index.html,愛媛県喜多郡内子町大平,33.841646,132.766103,2024-04-13 20:43:31
えひめの道ライブカメラ(（国）379号（内子町吉野川）),https://www.pref.ehime.jp/dkanri/details.html?6_288,TRUE,image,FALSE,道路,（国）379号（内子町吉野川）,,えひめの道ライブカメラ,https://www.pref.ehime.jp/dkanri/index.html,愛媛県喜多郡内子町吉野川59,33.841646,132.766103,2024-04-13 21:00:30
えひめの道ライブカメラ(（国）197号（大洲市肱川町宇和川）),https://www.pref.ehime.jp/dkanri/details.html?6_7,TRUE,image,FALSE,道路,（国）197号（大洲市肱川町宇和川）,,えひめの道ライブカメラ,https://www.pref.ehime.jp/dkanri/index.html,愛媛県大洲市肱川町宇和川588-1,33.841646,132.766103,2024-04-13 20:48:25
えひめの道ライブカメラ(（国）197号（大洲市鹿野川大橋付近））,https://www.pref.ehime.jp/dkanri/details.html?6_49,TRUE,image,FALSE,道路,（国）197号（大洲市鹿野川大橋付近））,,えひめの道ライブカメラ,https://www.pref.ehime.jp/dkanri/index.html,愛媛県大洲市肱川町山鳥坂282-1,33.841646,132.766103,2024-04-13 20:51:04
えひめの道ライブカメラ(（国）197号（大洲市菅田小学校付近）),https://www.pref.ehime.jp/dkanri/details.html?6_52,TRUE,image,FALSE,道路,（国）197号（大洲市菅田小学校付近）,,えひめの道ライブカメラ,https://www.pref.ehime.jp/dkanri/index.html,愛媛県大洲市菅田町703,33.841646,132.766103,2024-04-13 20:52:54
えひめの道ライブカメラ(（国）197号（大洲市肱東中学校付近）),https://www.pref.ehime.jp/dkanri/details.html?6_51,TRUE,image,FALSE,道路,国）197号（大洲市肱東中学校付近）,,えひめの道ライブカメラ,https://www.pref.ehime.jp/dkanri/index.html,愛媛県大洲市菅田町菅田1790,33.841646,132.766103,2024-04-13 20:52:59
えひめの道ライブカメラ(（主）大洲長浜線（大洲市春賀）),https://www.pref.ehime.jp/dkanri/details.html?6_500,TRUE,image,FALSE,道路,（主）大洲長浜線（大洲市春賀）,,えひめの道ライブカメラ,https://www.pref.ehime.jp/dkanri/index.html,愛媛県大洲市 春賀甲375,33.841646,132.766103,2024-04-13 20:54:16
えひめの道ライブカメラ(（主）長浜中村線（大洲市多田）),https://www.pref.ehime.jp/dkanri/details.html?6_47,TRUE,image,FALSE,道路,（主）長浜中村線（大洲市多田）,,えひめの道ライブカメラ,https://www.pref.ehime.jp/dkanri/index.html,愛媛県大洲市多田406,33.841646,132.766103,2024-04-13 20:56:25
えひめの道ライブカメラ(（一）大洲保内線（大洲市西大洲）),https://www.pref.ehime.jp/dkanri/details.html?6_48,TRUE,image,FALSE,道路,（一）大洲保内線（大洲市西大洲）,,えひめの道ライブカメラ,https://www.pref.ehime.jp/dkanri/index.html,愛媛県大洲市1010-1 大洲市 西大洲甲,33.841646,132.766103,2024-04-13 21:00:06
えひめの道ライブカメラ(（国）441号（大洲市梅川）),https://www.pref.ehime.jp/dkanri/details.html?6_43,TRUE,image,FALSE,道路,"（国）441号（大洲市梅川）
",,えひめの道ライブカメラ,https://www.pref.ehime.jp/dkanri/index.html,愛媛県大洲市梅川,33.841646,132.766103,2024-04-13 21:38:42
えひめの道ライブカメラ(八幡浜道路八幡浜東IC),https://www.pref.ehime.jp/dkanri/details.html?7_56,TRUE,image,FALSE,道路,八幡浜道路八幡浜東IC,,えひめの道ライブカメラ,https://www.pref.ehime.jp/dkanri/index.html,愛媛県八幡浜市郷,33.841646,132.766103,2024-04-13 21:39:21
えひめの道ライブカメラ(八幡浜道路千丈トンネル（八幡浜IC側）),https://www.pref.ehime.jp/dkanri/details.html?7_55,TRUE,image,FALSE,道路,八幡浜道路千丈トンネル（八幡浜IC側）,,えひめの道ライブカメラ,https://www.pref.ehime.jp/dkanri/index.html,愛媛県八幡浜市松柏 甲734-1,33.841646,132.766103,2024-04-13 21:08:02
えひめの道ライブカメラ(八幡浜道路八幡浜IC),https://www.pref.ehime.jp/dkanri/details.html?7_54,TRUE,image,FALSE,道路,八幡浜道路八幡浜IC,,えひめの道ライブカメラ,https://www.pref.ehime.jp/dkanri/index.html,愛媛県八幡浜市大平,33.841646,132.766103,2024-04-13 21:09:18
えひめの道ライブカメラ(名坂道路保内IC),https://www.pref.ehime.jp/dkanri/details.html?7_53,TRUE,image,FALSE,道路,名坂道路保内IC,,えひめの道ライブカメラ,https://www.pref.ehime.jp/dkanri/index.html,愛媛県八幡浜市保内町喜木,33.841646,132.766103,2024-04-13 21:10:05
えひめの道ライブカメラ(夜昼トンネル(大洲市側)),https://www.pref.ehime.jp/dkanri/details.html?6_3,TRUE,image,FALSE,道路,"夜昼トンネル(大洲市側)
",,えひめの道ライブカメラ,https://www.pref.ehime.jp/dkanri/index.html,愛媛県大洲市平野町野田,33.841646,132.766103,2024-04-13 21:10:57
えひめの道ライブカメラ(夜昼トンネル(八幡浜市側)),https://www.pref.ehime.jp/dkanri/details.html?7_4,TRUE,image,FALSE,道路,夜昼トンネル(八幡浜市側),,えひめの道ライブカメラ,https://www.pref.ehime.jp/dkanri/index.html,愛媛県八幡浜市川之内1-543,33.841646,132.766103,2024-04-13 21:11:53
えひめの道ライブカメラ(笠置トンネル(八幡浜市側釜倉トンネル向き)),https://www.pref.ehime.jp/dkanri/details.html?7_6,TRUE,image,FALSE,道路,笠置トンネル(八幡浜市側釜倉トンネル向き),,えひめの道ライブカメラ,https://www.pref.ehime.jp/dkanri/index.html,愛媛県八幡浜市川之内1-543,33.841646,132.766103,2024-04-13 21:12:56
えひめの道ライブカメラ(名坂トンネル（大平側）),https://www.pref.ehime.jp/dkanri/details.html?7_333,TRUE,image,FALSE,道路,名坂トンネル（大平側）,,えひめの道ライブカメラ,https://www.pref.ehime.jp/dkanri/index.html,愛媛県八幡浜市大平,33.841646,132.766103,2024-04-13 21:13:43
えひめの道ライブカメラ(（国）378号（八幡浜市保内町磯崎）),https://www.pref.ehime.jp/dkanri/details.html?7_8,TRUE,image,FALSE,道路,（国）378号（八幡浜市保内町磯崎）,,えひめの道ライブカメラ,https://www.pref.ehime.jp/dkanri/index.html,愛媛県八幡浜市保内町磯崎2017-4,33.841646,132.766103,2024-04-13 21:38:48
えひめの道ライブカメラ(横平トンネル（布喜川側）),https://www.pref.ehime.jp/dkanri/details.html?7_34,TRUE,image,FALSE,道路,横平トンネル（布喜川側）,,えひめの道ライブカメラ,https://www.pref.ehime.jp/dkanri/index.html,愛媛県八幡浜市布喜川253,33.841646,132.766103,2024-04-13 21:19:03
えひめの道ライブカメラ(大峠トンネル（八幡浜市側）),https://www.pref.ehime.jp/dkanri/details.html?7_35,TRUE,image,FALSE,道路,大峠トンネル（八幡浜市側）,,えひめの道ライブカメラ,https://www.pref.ehime.jp/dkanri/index.html,愛媛県八幡浜市保内町宮内,33.841646,132.766103,2024-04-13 21:20:23
えひめの道ライブカメラ(（国）197号（伊方町河内）),https://www.pref.ehime.jp/dkanri/details.html?7_31,TRUE,image,FALSE,道路,（国）197号（伊方町河内）,,えひめの道ライブカメラ,https://www.pref.ehime.jp/dkanri/index.html,愛媛県西宇和郡伊方町河内1458,33.841646,132.766103,2024-04-13 21:21:41
えひめの道ライブカメラ(大久東トンネル（三崎側）),https://www.pref.ehime.jp/dkanri/details.html?7_32,TRUE,image,FALSE,道路,大久東トンネル（三崎側）,,えひめの道ライブカメラ,https://www.pref.ehime.jp/dkanri/index.html,愛媛県西宇和郡伊方町大久,33.841646,132.766103,2024-04-13 21:23:18
えひめの道ライブカメラ(（国）197号（西予市城川町高野子）),https://www.pref.ehime.jp/dkanri/details.html?8_10,TRUE,image,FALSE,道路,（国）197号（西予市城川町高野子）,,えひめの道ライブカメラ,https://www.pref.ehime.jp/dkanri/index.html,愛媛県北宇和郡鬼北町下鍵山54,33.841646,132.766103,2024-04-13 21:26:22
えひめの道ライブカメラ(（主）宇和野村線（西予市野村町河西）),https://www.pref.ehime.jp/dkanri/details.html?8_9,TRUE,image,FALSE,道路,（主）宇和野村線（西予市野村町河西）,,えひめの道ライブカメラ,https://www.pref.ehime.jp/dkanri/index.html,愛媛県西予市野村町河西116,33.841646,132.766103,2024-04-13 21:27:43
